date,protocol,tvl
2023-04-20,contango,985009.16215
2023-04-21,beefy,359113593.4
2023-04-21,balmy,1674891.85902
2023-04-21,exactly,14906003.90798
2023-04-21,contango,987976.82085
2023-04-22,beefy,346236745.74489
2023-04-22,balmy,1627604.64265
2023-04-22,exactly,14636211.99551
2023-04-22,contango,953339.17471
2023-04-23,beefy,346243133.62639
2023-04-23,balmy,1632044.75156
2023-04-23,exactly,14699662.69259
2023-04-23,contango,927341.18989
2023-04-24,beefy,343465386.74418
2023-04-24,balmy,1627140.68962
2023-04-24,exactly,14758313.70569
2023-04-24,contango,850903.5284
2023-04-25,beefy,340929995.64624
2023-04-25,balmy,1616458.94969
2023-04-25,exactly,15893730.89963
2023-04-25,contango,855857.36579
2023-04-26,beefy,346098302.78023
2023-04-26,balmy,1641431.1368
2023-04-26,exactly,17086651.67591
2023-04-26,contango,866056.02562
2023-04-27,beefy,344102612.62638
2023-04-27,balmy,1643895.61949
2023-04-27,exactly,17466991.10981
2023-04-27,contango,894567.64424
2023-04-28,beefy,347586485.31513
2023-04-28,balmy,1627551.73407
2023-04-28,exactly,17745233.61453
2023-04-28,contango,885540.59852
2023-04-29,beefy,347458314.72
2023-04-29,balmy,1617758.46789
2023-04-29,exactly,17681275.97661
2023-04-29,contango,880959.17027
2023-04-30,beefy,348703865.23973
2023-04-30,balmy,1620364.10822
2023-04-30,exactly,18010865.4225
2023-04-30,contango,885469.76811
2023-05-01,beefy,345575806.16559
2023-05-01,balmy,1601750.60716
2023-05-01,exactly,18117353.88877
2023-05-01,contango,879973.6906
2023-05-02,beefy,339031225.75322
2023-05-02,balmy,1578070.28862
2023-05-02,exactly,18001731.07607
2023-05-02,contango,892219.11406
2023-05-03,beefy,340309337.22786
2023-05-03,balmy,1561343.45051
2023-05-03,exactly,18175926.69591
2023-05-03,contango,900899.43607
2023-05-04,beefy,345402867.71991
2023-05-04,balmy,1567161.39236
2023-05-04,exactly,18330742.48414
2023-05-04,contango,915778.26493
2023-05-05,beefy,338378981.46551
2023-05-05,balmy,1550951.28272
2023-05-05,exactly,17461303.13604
2023-05-05,contango,905593.49286
2023-05-06,beefy,342116479.35465
2023-05-06,balmy,1604837.02474
2023-05-06,exactly,18060780.30118
2023-05-06,contango,944944.08644
2023-05-07,beefy,333097410.05541
2023-05-07,balmy,1514687.9271
2023-05-07,exactly,17627579.81736
2023-05-07,contango,946813.65264
2023-05-08,beefy,325811191.58588
2023-05-08,balmy,1504069.43064
2023-05-08,exactly,17513925.03179
2023-05-08,contango,930426.65848
2023-05-09,beefy,314567005.29254
2023-05-09,balmy,1471930.50102
2023-05-09,exactly,17368717.67672
2023-05-09,contango,945435.51662
2023-05-10,beefy,313271015.27722
2023-05-10,balmy,1452330.50301
2023-05-10,exactly,18207153.90252
2023-05-10,contango,942238.59386
2023-05-11,beefy,312361781.48976
2023-05-11,balmy,1443861.98135
2023-05-11,exactly,18088526.0179
2023-05-11,contango,937124.16409
2023-05-12,beefy,300000951.57032
2023-05-12,balmy,1483133.68795
2023-05-12,exactly,18135823.14378
2023-05-12,contango,960673.68866
2023-05-13,beefy,307654906.84038
2023-05-13,balmy,1485873.04982
2023-05-13,exactly,17912188.09718
2023-05-13,contango,964120.84293
2023-05-14,beefy,308013931.15493
2023-05-14,balmy,1486950.86813
2023-05-14,exactly,17877822.26546
2023-05-14,contango,964126.01229
2023-05-15,beefy,312671495.46
2023-05-15,balmy,1482501.95652
2023-05-15,exactly,18578573.3545
2023-05-15,contango,959631.29603
2023-05-16,beefy,314520076.92
2023-05-16,balmy,1538403.14224
2023-05-16,exactly,19162252.54736
2023-05-16,contango,972590.02426
2023-05-17,beefy,312105655.9244
2023-05-17,balmy,1523641.68525
2023-05-17,exactly,19205150.37607
2023-05-17,contango,974473.9543
2023-05-18,beefy,314595873.41211
2023-05-18,balmy,1504459.89113
2023-05-18,exactly,19205541.79158
2023-05-18,contango,973241.53766
2023-05-19,beefy,310119467.76
2023-05-19,balmy,1508269.90106
2023-05-19,exactly,19143279.98574
2023-05-19,contango,984773.94647
2023-05-20,beefy,308647856.3
2023-05-20,balmy,1505196.16626
2023-05-20,exactly,19156249.90547
2023-05-20,contango,989114.57194
2023-05-21,beefy,309536370.75742
2023-05-21,balmy,1514154.48412
2023-05-21,exactly,19356162.68901
2023-05-21,contango,1019534.29676
2023-05-22,beefy,305569278.55454
2023-05-22,balmy,1500538.88226
2023-05-22,exactly,19071247.16863
2023-05-22,contango,840734.40754
2023-05-23,beefy,304332291.05279
2023-05-23,balmy,1510083.31549
2023-05-23,exactly,18950292.34242
2023-05-23,contango,1019288.84639
2023-05-24,beefy,304058886.20448
2023-05-24,balmy,1524687.62816
2023-05-24,exactly,19134953.47078
2023-05-24,contango,1078622.8847
2023-05-25,beefy,296389686.70967
2023-05-25,balmy,1504482.97019
2023-05-25,exactly,18815620.03944
2023-05-25,contango,1115117.82287
2023-05-26,beefy,290412763.32466
2023-05-26,balmy,1513670.34895
2023-05-26,exactly,19317548.38253
2023-05-26,contango,1018036.02533
2023-05-27,beefy,289860162.19
2023-05-27,balmy,1519370.15263
2023-05-27,exactly,19396153.16477
2023-05-27,contango,999821.16851
2023-05-28,beefy,290304219.2468
2023-05-28,balmy,1521231.43015
2023-05-28,exactly,19511200.80795
2023-05-28,contango,1028111.86051
2023-05-29,beefy,298477230.56917
2023-05-29,balmy,1679563.83642
2023-05-29,exactly,19886029.43186
2023-05-29,contango,1056013.93482
2023-05-30,beefy,294031332.56075
2023-05-30,balmy,1679747.43033
2023-05-30,exactly,19905235.83007
2023-05-30,contango,1050649.57185
2023-05-31,beefy,295534193.5758
2023-05-31,balmy,1690762.92345
2023-05-31,exactly,20077789.61687
2023-05-31,contango,1059310.25162
2023-06-01,beefy,292785533.15178
2023-06-01,balmy,1661628.92439
2023-06-01,exactly,19049962.19754
2023-06-01,contango,1048488.41122
2023-06-02,beefy,290274157.4
2023-06-02,balmy,1608159.76733
2023-06-02,exactly,19270212.98398
2023-06-02,contango,1046185.84672
2023-06-03,beefy,295411439.13281
2023-06-03,balmy,1631754.99774
